,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id
1024,2397235538,1668978495,2024-03-28 08:01:45,,0 days 02:14:59,2024-03-28 10:16:44,,8099,1024
3184,51975594,4266705000,2024-03-28 08:01:46,,0 days 02:21:49,2024-03-28 10:23:35,,8509,3184
1204,261737332,1835294889,2024-03-28 08:01:46,,0 days 02:25:25,2024-03-28 10:27:11,,8725,1204
1468,261737332,4171297568,2024-03-28 08:01:46,,0 days 02:46:28,2024-03-28 10:48:14,,9988,1468
2346,264718170,251693124,2024-03-28 08:01:46,,0 days 01:59:21,2024-03-28 10:01:07,,7161,2346
3340,261737332,1314890028,2024-03-28 08:01:47,,0 days 01:56:05,2024-03-28 09:57:52,,6965,3340
1944,3830945445,3455966393,2024-03-28 08:01:48,,0 days 01:34:44,2024-03-28 09:36:32,,5684,1944
1346,264718159,243362591,2024-03-28 08:01:48,,0 days 02:11:21,2024-03-28 10:13:09,,7881,1346
1301,3830945443,1505730609,2024-03-28 08:01:48,,0 days 02:40:29,2024-03-28 10:42:17,,9629,1301
2466,261737332,206374873,2024-03-28 08:01:50,,0 days 02:46:41,2024-03-28 10:48:31,,10001,2466
1405,2958861354,296375343,2024-03-28 08:01:50,,0 days 02:20:49,2024-03-28 10:22:39,,8449,1405
1596,274514735,251689850,2024-03-28 08:01:51,,0 days 01:55:24,2024-03-28 09:57:15,,6924,1596
1953,2397334313,278194691,2024-03-28 08:01:52,,0 days 02:35:46,2024-03-28 10:37:38,,9346,1953
1789,933716690,322230278,2024-03-28 08:01:53,,0 days 02:32:45,2024-03-28 10:34:38,,9165,1789
3765,261737332,206373658,2024-03-28 08:01:53,,0 days 02:19:59,2024-03-28 10:21:52,,8399,3765
3599,232716009,595751029,2024-03-28 08:01:54,,0 days 02:36:45,2024-03-28 10:38:39,,9405,3599
2502,2397235539,278192364,2024-03-28 08:01:54,,0 days 02:08:59,2024-03-28 10:10:53,,7739,2502
48,2958861370,4831519889,2024-03-28 08:01:55,,0 days 02:42:26,2024-03-28 10:44:21,,9746,48
1651,32067567,268800770,2024-03-28 08:01:55,,0 days 01:42:33,2024-03-28 09:44:28,,6153,1651
3849,2958861367,5377964784,2024-03-28 08:01:56,,0 days 02:23:59,2024-03-28 10:25:55,,8639,3849
3331,264718170,2255634844,2024-03-28 08:01:57,,0 days 03:09:21,2024-03-28 11:11:18,,11361,3331
2395,274514795,2255634833,2024-03-28 08:01:57,,0 days 03:21:07,2024-03-28 11:23:04,,12067,2395
3841,10899324852,1795995261,2024-03-28 08:01:57,,0 days 02:07:31,2024-03-28 10:09:28,,7651,3841
3129,274514735,1684168809,2024-03-28 08:01:57,,0 days 03:24:52,2024-03-28 11:26:49,,12292,3129
2820,32067567,288145412,2024-03-28 08:01:58,,0 days 02:37:29,2024-03-28 10:39:27,,9449,2820
1236,261737332,206350629,2024-03-28 08:01:58,,0 days 00:54:53,2024-03-28 08:56:51,,3293,1236
2496,264718166,273535366,2024-03-28 08:01:58,,0 days 01:46:05,2024-03-28 09:48:03,,6365,2496
2517,10927000751,3025253161,2024-03-28 08:01:58,,0 days 02:09:52,2024-03-28 10:11:50,,7792,2517
3398,1710281170,288145413,2024-03-28 08:01:58,,0 days 02:29:05,2024-03-28 10:31:03,,8945,3398
31,261737332,322846710,2024-03-28 08:01:58,,0 days 02:14:12,2024-03-28 10:16:10,,8052,31
2705,274514735,288495887,2024-03-28 08:01:58,,0 days 02:14:56,2024-03-28 10:16:54,,8096,2705
227,880233018,402599851,2024-03-28 08:01:59,,0 days 02:22:12,2024-03-28 10:24:11,,8532,227
956,1710281170,2959379886,2024-03-28 08:02:00,,0 days 02:18:55,2024-03-28 10:20:55,,8335,956
718,264718159,1297072733,2024-03-28 08:02:02,,0 days 02:46:24,2024-03-28 10:48:26,,9984,718
1224,1710281170,30375873,2024-03-28 08:02:02,,0 days 01:40:00,2024-03-28 09:42:02,,6000,1224
3574,1710281870,269852134,2024-03-28 08:02:03,,0 days 02:43:16,2024-03-28 10:45:19,,9796,3574
3960,1710281170,277478828,2024-03-28 08:02:03,,0 days 01:55:20,2024-03-28 09:57:23,,6920,3960
166,2958861357,278198319,2024-03-28 08:02:03,,0 days 02:14:46,2024-03-28 10:16:49,,8086,166
2449,232714779,9445396383,2024-03-28 08:02:04,,0 days 02:29:38,2024-03-28 10:31:42,,8978,2449
3049,3830945445,906720287,2024-03-28 08:02:04,,0 days 02:40:22,2024-03-28 10:42:26,,9622,3049
1982,3830945445,8733787989,2024-03-28 08:02:04,,0 days 02:05:27,2024-03-28 10:07:31,,7527,1982
1288,880233018,273483027,2024-03-28 08:02:05,,0 days 01:57:17,2024-03-28 09:59:22,,7037,1288
3958,274514795,278213726,2024-03-28 08:02:05,,0 days 02:25:52,2024-03-28 10:27:57,,8752,3958
932,2397235538,3885154971,2024-03-28 08:02:06,,0 days 02:22:42,2024-03-28 10:24:48,,8562,932
2561,2397235539,243362262,2024-03-28 08:02:06,,0 days 02:19:01,2024-03-28 10:21:07,,8341,2561
2640,274514735,288604073,2024-03-28 08:02:07,,0 days 02:06:38,2024-03-28 10:08:45,,7598,2640
1722,232716424,316293928,2024-03-28 08:02:07,,0 days 02:16:07,2024-03-28 10:18:14,,8167,1722
2236,933716485,1289594029,2024-03-28 08:02:07,,0 days 02:56:32,2024-03-28 10:58:39,,10592,2236
3378,1710281170,321660271,2024-03-28 08:02:08,,0 days 02:10:18,2024-03-28 10:12:26,,7818,3378
759,1710281170,290029074,2024-03-28 08:02:08,,0 days 02:30:07,2024-03-28 10:32:15,,9007,759
1407,264718170,2509405142,2024-03-28 08:02:09,,0 days 02:37:44,2024-03-28 10:39:53,,9464,1407
1271,51975594,2958986040,2024-03-28 08:02:09,,0 days 02:25:06,2024-03-28 10:27:15,,8706,1271
2740,261737332,322850407,2024-03-28 08:02:11,,0 days 02:30:11,2024-03-28 10:32:22,,9011,2740
2755,1710281170,3137542797,2024-03-28 08:02:11,,0 days 02:28:58,2024-03-28 10:31:09,,8938,2755
1536,933716693,355570811,2024-03-28 08:02:11,,0 days 02:51:14,2024-03-28 10:53:25,,10274,1536
2750,2958861370,2825057903,2024-03-28 08:02:11,,0 days 02:19:53,2024-03-28 10:22:04,,8393,2750
3626,1710281170,280888742,2024-03-28 08:02:11,,0 days 02:10:10,2024-03-28 10:12:21,,7810,3626
2723,297891999,236313351,2024-03-28 08:02:13,,0 days 01:48:05,2024-03-28 09:50:18,,6485,2723
3103,1710281170,2049466156,2024-03-28 08:02:13,,0 days 02:50:16,2024-03-28 10:52:29,,10216,3103
3123,51975594,1795995261,2024-03-28 08:02:13,,0 days 01:51:54,2024-03-28 09:54:07,,6714,3123
359,51975594,288145469,2024-03-28 08:02:13,,0 days 02:37:28,2024-03-28 10:39:41,,9448,359
529,1710281170,288145432,2024-03-28 08:02:13,,0 days 02:29:20,2024-03-28 10:31:33,,8960,529
3609,261737332,272482362,2024-03-28 08:02:14,,0 days 02:26:24,2024-03-28 10:28:38,,8784,3609
2504,933717457,31349996,2024-03-28 08:02:14,,0 days 02:29:23,2024-03-28 10:31:37,,8963,2504
145,933717457,470209431,2024-03-28 08:02:15,,0 days 02:25:31,2024-03-28 10:27:46,,8731,145
1502,10013724624,278213724,2024-03-28 08:02:15,,0 days 02:25:50,2024-03-28 10:28:05,,8750,1502
1772,2958861367,272491974,2024-03-28 08:02:15,,0 days 03:03:35,2024-03-28 11:05:50,,11015,1772
3894,51975594,322850412,2024-03-28 08:02:15,,0 days 02:32:59,2024-03-28 10:35:14,,9179,3894
3625,261737332,243362589,2024-03-28 08:02:16,,0 days 02:13:15,2024-03-28 10:15:31,,7995,3625
848,261737332,278209558,2024-03-28 08:02:17,,0 days 02:28:10,2024-03-28 10:30:27,,8890,848
2132,1710281170,355571818,2024-03-28 08:02:17,,0 days 02:32:55,2024-03-28 10:35:12,,9175,2132
1943,2397235539,275882067,2024-03-28 08:02:17,,0 days 03:11:45,2024-03-28 11:14:02,,11505,1943
3240,51975594,34806015,2024-03-28 08:02:18,,0 days 02:03:36,2024-03-28 10:05:54,,7416,3240
154,933710557,3625935661,2024-03-28 08:02:18,,0 days 02:31:05,2024-03-28 10:33:23,,9065,154
2626,2958861367,278198330,2024-03-28 08:02:18,,0 days 02:16:04,2024-03-28 10:18:22,,8164,2626
1720,10899324852,341958064,2024-03-28 08:02:19,,0 days 02:40:16,2024-03-28 10:42:35,,9616,1720
3806,1710281170,206375460,2024-03-28 08:02:19,,0 days 02:13:29,2024-03-28 10:15:48,,8009,3806
3665,10899324852,1352888932,2024-03-28 08:02:20,,0 days 02:52:13,2024-03-28 10:54:33,,10333,3665
3843,2397235538,10199813029,2024-03-28 08:02:21,,0 days 02:17:55,2024-03-28 10:20:16,,8275,3843
2529,261737332,10199813029,2024-03-28 08:02:21,,0 days 02:17:20,2024-03-28 10:19:41,,8240,2529
993,1710281170,206371912,2024-03-28 08:02:21,,0 days 01:59:18,2024-03-28 10:01:39,,7158,993
1903,2958861370,207469736,2024-03-28 08:02:22,,0 days 02:08:21,2024-03-28 10:10:43,,7701,1903
2279,232716424,1199353879,2024-03-28 08:02:24,,0 days 02:39:39,2024-03-28 10:42:03,,9579,2279
1228,10899324852,251767754,2024-03-28 08:02:24,,0 days 02:28:12,2024-03-28 10:30:36,,8892,1228
2545,264718159,1747228804,2024-03-28 08:02:24,,0 days 02:26:58,2024-03-28 10:29:22,,8818,2545
1485,2397235539,1314876874,2024-03-28 08:02:25,,0 days 02:07:19,2024-03-28 10:09:44,,7639,1485
2752,933717560,236129935,2024-03-28 08:02:25,,0 days 02:32:49,2024-03-28 10:35:14,,9169,2752
3885,264718166,316801008,2024-03-28 08:02:26,,0 days 02:31:33,2024-03-28 10:33:59,,9093,3885
1667,1710281170,9445396393,2024-03-28 08:02:26,,0 days 02:22:30,2024-03-28 10:24:56,,8550,1667
3110,933717548,3885154971,2024-03-28 08:02:26,,0 days 02:27:48,2024-03-28 10:30:14,,8868,3110
3908,3462492735,272482362,2024-03-28 08:02:27,,0 days 02:23:11,2024-03-28 10:25:38,,8591,3908
3495,2397235538,206373016,2024-03-28 08:02:27,,0 days 02:15:04,2024-03-28 10:17:31,,8104,3495
1521,232716009,278213721,2024-03-28 08:02:28,,0 days 02:24:38,2024-03-28 10:27:06,,8678,1521
438,261737332,2675055575,2024-03-28 08:02:28,,0 days 02:36:38,2024-03-28 10:39:06,,9398,438
3783,261737332,288147322,2024-03-28 08:02:28,,0 days 02:35:21,2024-03-28 10:37:49,,9321,3783
1742,1710281170,277285482,2024-03-28 08:02:29,,0 days 02:37:48,2024-03-28 10:40:17,,9468,1742
1218,232716424,206373016,2024-03-28 08:02:29,,0 days 02:27:21,2024-03-28 10:29:50,,8841,1218
385,261737332,3745287053,2024-03-28 08:02:29,,0 days 02:59:11,2024-03-28 11:01:40,,10751,385
1640,933717560,322849994,2024-03-28 08:02:29,,0 days 02:21:00,2024-03-28 10:23:29,,8460,1640
449,933717560,278194687,2024-03-28 08:02:30,,0 days 02:12:56,2024-03-28 10:15:26,,7976,449
1837,232716009,206372936,2024-03-28 08:02:30,,0 days 02:19:49,2024-03-28 10:22:19,,8389,1837
1679,2958861357,305845751,2024-03-28 08:02:30,,0 days 02:55:12,2024-03-28 10:57:42,,10512,1679
2748,933717560,288604059,2024-03-28 08:02:30,,0 days 02:05:58,2024-03-28 10:08:28,,7558,2748
1732,10927000751,278217724,2024-03-28 08:02:31,,0 days 02:29:20,2024-03-28 10:31:51,,8960,1732
2754,880233018,1081227167,2024-03-28 08:02:31,,0 days 02:36:46,2024-03-28 10:39:17,,9406,2754
3057,51975594,1432955876,2024-03-28 08:02:31,,0 days 02:20:17,2024-03-28 10:22:48,,8417,3057
1990,264718159,310654686,2024-03-28 08:02:31,,0 days 01:49:59,2024-03-28 09:52:30,,6599,1990
3105,2958861354,278069368,2024-03-28 08:02:31,,0 days 02:29:21,2024-03-28 10:31:52,,8961,3105
1794,10899324852,278192365,2024-03-28 08:02:32,,0 days 02:24:43,2024-03-28 10:27:15,,8683,1794
3448,51975594,207519417,2024-03-28 08:02:32,,0 days 02:08:42,2024-03-28 10:11:14,,7722,3448
1277,1710281170,964377182,2024-03-28 08:02:32,,0 days 02:04:42,2024-03-28 10:07:14,,7482,1277
3732,933717560,1289594029,2024-03-28 08:02:34,,0 days 02:49:19,2024-03-28 10:51:53,,10159,3732
1119,933711285,278196750,2024-03-28 08:02:34,,0 days 02:39:41,2024-03-28 10:42:15,,9581,1119
3198,51975594,243783954,2024-03-28 08:02:35,,0 days 02:30:44,2024-03-28 10:33:19,,9044,3198
2618,51975594,906720356,2024-03-28 08:02:36,,0 days 02:24:29,2024-03-28 10:27:05,,8669,2618
2912,2397235538,2979980104,2024-03-28 08:02:36,,0 days 02:16:02,2024-03-28 10:18:38,,8162,2912
1077,3462492735,470209431,2024-03-28 08:02:36,,0 days 02:13:06,2024-03-28 10:15:42,,7986,1077
2446,2397334313,1326762434,2024-03-28 08:02:36,,0 days 01:57:16,2024-03-28 09:59:52,,7036,2446
3394,2397334313,2132415639,2024-03-28 08:02:37,,0 days 02:44:11,2024-03-28 10:46:48,,9851,3394
3401,2397235539,9445396391,2024-03-28 08:02:38,,0 days 02:25:52,2024-03-28 10:28:30,,8752,3401
949,933718192,278213725,2024-03-28 08:02:38,,0 days 02:25:58,2024-03-28 10:28:36,,8758,949
375,2397334313,10702148465,2024-03-28 08:02:39,,0 days 03:27:27,2024-03-28 11:30:06,,12447,375
3144,274514795,402599851,2024-03-28 08:02:39,,0 days 02:29:56,2024-03-28 10:32:35,,8996,3144
1389,51975594,226830015,2024-03-28 08:02:40,,0 days 01:07:24,2024-03-28 09:10:04,,4044,1389
1436,933710557,226010241,2024-03-28 08:02:40,,0 days 02:00:05,2024-03-28 10:02:45,,7205,1436
3058,261737332,316801047,2024-03-28 08:02:41,,0 days 02:43:35,2024-03-28 10:46:16,,9815,3058
1846,264718166,3308660449,2024-03-28 08:02:41,,0 days 02:30:20,2024-03-28 10:33:01,,9020,1846
1430,933716778,243362264,2024-03-28 08:02:43,,0 days 02:31:11,2024-03-28 10:33:54,,9071,1430
366,1710281170,9445396393,2024-03-28 08:02:43,,0 days 02:22:30,2024-03-28 10:25:13,,8550,366
773,297891999,3727135707,2024-03-28 08:02:44,,0 days 02:21:13,2024-03-28 10:23:57,,8473,773
1371,933716485,251767761,2024-03-28 08:02:44,,0 days 02:25:57,2024-03-28 10:28:41,,8757,1371
2337,2486206084,355584484,2024-03-28 08:02:44,,0 days 03:14:29,2024-03-28 11:17:13,,11669,2337
372,1710281170,4454780762,2024-03-28 08:02:45,,0 days 02:25:09,2024-03-28 10:27:54,,8709,372
348,264718159,206372936,2024-03-28 08:02:46,,0 days 02:15:42,2024-03-28 10:18:28,,8142,348
499,261737332,322850407,2024-03-28 08:02:46,,0 days 02:30:11,2024-03-28 10:32:57,,9011,499
3580,1710281170,264496533,2024-03-28 08:02:46,,0 days 01:19:07,2024-03-28 09:21:53,,4747,3580
1183,261737332,276256216,2024-03-28 08:02:47,,0 days 02:08:51,2024-03-28 10:11:38,,7731,1183
1235,1710281170,278069368,2024-03-28 08:02:47,,0 days 02:20:36,2024-03-28 10:23:23,,8436,1235
625,880233018,3623707690,2024-03-28 08:02:48,,0 days 02:54:00,2024-03-28 10:56:48,,10440,625
1396,264718156,595751029,2024-03-28 08:02:48,,0 days 02:38:25,2024-03-28 10:41:13,,9505,1396
1007,32067567,3600401182,2024-03-28 08:02:48,,0 days 02:28:22,2024-03-28 10:31:10,,8902,1007
2129,1710281170,2958986041,2024-03-28 08:02:49,,0 days 02:19:23,2024-03-28 10:22:12,,8363,2129
1153,232716009,278069364,2024-03-28 08:02:50,,0 days 02:38:26,2024-03-28 10:41:16,,9506,1153
68,10899324852,207513543,2024-03-28 08:02:50,,0 days 02:30:00,2024-03-28 10:32:50,,9000,68
1866,933717548,9445396410,2024-03-28 08:02:50,,0 days 02:33:43,2024-03-28 10:36:33,,9223,1866
2440,232716009,288604068,2024-03-28 08:02:50,,0 days 02:11:59,2024-03-28 10:14:49,,7919,2440
474,933716690,1314890030,2024-03-28 08:02:51,,0 days 02:08:11,2024-03-28 10:11:02,,7691,474
2720,933717560,595751029,2024-03-28 08:02:52,,0 days 02:29:56,2024-03-28 10:32:48,,8996,2720
1056,1710281170,1781427713,2024-03-28 08:02:52,,0 days 02:19:40,2024-03-28 10:22:32,,8380,1056
666,2476197748,4266704993,2024-03-28 08:02:52,,0 days 02:21:58,2024-03-28 10:24:50,,8518,666
3102,261737332,283705804,2024-03-28 08:02:53,,0 days 02:35:19,2024-03-28 10:38:12,,9319,3102
3928,933716690,280345856,2024-03-28 08:02:53,,0 days 02:23:35,2024-03-28 10:26:28,,8615,3928
533,2397334315,9445396406,2024-03-28 08:02:53,,0 days 02:54:19,2024-03-28 10:57:12,,10459,533
3813,32067567,278069315,2024-03-28 08:02:53,,0 days 02:25:19,2024-03-28 10:28:12,,8719,3813
3366,1710281170,321781480,2024-03-28 08:02:53,,0 days 02:11:12,2024-03-28 10:14:05,,7872,3366
3414,51975594,1222395388,2024-03-28 08:02:54,,0 days 02:35:27,2024-03-28 10:38:21,,9327,3414
2111,274514795,9874468555,2024-03-28 08:02:54,,0 days 02:26:13,2024-03-28 10:29:07,,8773,2111
849,2397235538,269849514,2024-03-28 08:02:54,,0 days 02:55:16,2024-03-28 10:58:10,,10516,849
1111,1710281170,278069337,2024-03-28 08:02:55,,0 days 02:20:37,2024-03-28 10:23:32,,8437,1111
836,3830945445,288604063,2024-03-28 08:02:56,,0 days 02:12:21,2024-03-28 10:15:17,,7941,836
3465,10013724624,278186358,2024-03-28 08:02:56,,0 days 02:11:03,2024-03-28 10:13:59,,7863,3465
1999,10899324852,9445396393,2024-03-28 08:02:56,,0 days 02:42:11,2024-03-28 10:45:07,,9731,1999
2195,51975594,330363037,2024-03-28 08:02:56,,0 days 04:26:09,2024-03-28 12:29:05,,15969,2195
1621,261737332,275652497,2024-03-28 08:02:56,,0 days 02:10:18,2024-03-28 10:13:14,,7818,1621
1897,933710557,281478097,2024-03-28 08:02:57,,0 days 02:31:39,2024-03-28 10:34:36,,9099,1897
1481,264718170,3719851564,2024-03-28 08:02:57,,0 days 02:18:49,2024-03-28 10:21:46,,8329,1481
1470,1710281170,6946056312,2024-03-28 08:02:58,,0 days 02:36:33,2024-03-28 10:39:31,,9393,1470
392,232714779,206373658,2024-03-28 08:02:58,,0 days 02:21:36,2024-03-28 10:24:34,,8496,392
3473,2486206084,261708618,2024-03-28 08:02:59,,0 days 02:16:40,2024-03-28 10:19:39,,8200,3473
1043,1483996919,280888804,2024-03-28 08:02:59,,0 days 02:00:48,2024-03-28 10:03:47,,7248,1043
2660,933716690,973568695,2024-03-28 08:02:59,,0 days 02:34:52,2024-03-28 10:37:51,,9292,2660
3209,232716009,402599855,2024-03-28 08:02:59,,0 days 02:25:47,2024-03-28 10:28:46,,8747,3209
740,51975594,9491789227,2024-03-28 08:03:00,,0 days 03:24:36,2024-03-28 11:27:36,,12276,740
3802,1080043332,278213724,2024-03-28 08:03:00,,0 days 02:07:16,2024-03-28 10:10:16,,7636,3802
291,2486206084,2244530713,2024-03-28 08:03:02,,0 days 02:37:36,2024-03-28 10:40:38,,9456,291
721,51975594,278198332,2024-03-28 08:03:02,,0 days 02:12:55,2024-03-28 10:15:57,,7975,721
1144,1710281170,226010253,2024-03-28 08:03:02,,0 days 01:32:17,2024-03-28 09:35:19,,5537,1144
3862,4177942535,290812817,2024-03-28 08:03:02,,0 days 01:49:54,2024-03-28 09:52:56,,6594,3862
579,232712034,288495991,2024-03-28 08:03:03,,0 days 02:05:19,2024-03-28 10:08:22,,7519,579
333,1710281170,207460520,2024-03-28 08:03:03,,0 days 02:06:17,2024-03-28 10:09:20,,7577,333
1260,32067567,272790578,2024-03-28 08:03:03,,0 days 01:47:30,2024-03-28 09:50:33,,6450,1260
3826,933716690,264464994,2024-03-28 08:03:04,,0 days 02:20:09,2024-03-28 10:23:13,,8409,3826
65,51974802,1029858690,2024-03-28 08:03:04,,0 days 03:08:41,2024-03-28 11:11:45,,11321,65
1160,933717560,2440115958,2024-03-28 08:03:04,,0 days 02:01:00,2024-03-28 10:04:04,,7260,1160
817,32067567,9347324044,2024-03-28 08:03:04,,0 days 03:09:15,2024-03-28 11:12:19,,11355,817
2242,933716690,4520485703,2024-03-28 08:03:05,,0 days 02:48:18,2024-03-28 10:51:23,,10098,2242
840,1710281170,288145420,2024-03-28 08:03:08,,0 days 02:32:26,2024-03-28 10:35:34,,9146,840
73,51975594,288604077,2024-03-28 08:03:08,,0 days 02:01:17,2024-03-28 10:04:25,,7277,73
1130,1710281170,31349982,2024-03-28 08:03:09,,0 days 02:02:16,2024-03-28 10:05:25,,7336,1130
1650,261737332,6433270931,2024-03-28 08:03:09,,0 days 02:22:45,2024-03-28 10:25:54,,8565,1650
295,32067567,9445396391,2024-03-28 08:03:10,,0 days 02:28:27,2024-03-28 10:31:37,,8907,295
3759,2397235538,906720356,2024-03-28 08:03:10,,0 days 02:26:37,2024-03-28 10:29:47,,8797,3759
3778,1710281670,272496159,2024-03-28 08:03:11,,0 days 02:57:00,2024-03-28 11:00:11,,10620,3778
414,10899324852,940968136,2024-03-28 08:03:12,,0 days 03:00:39,2024-03-28 11:03:51,,10839,414
2871,274514735,1423049998,2024-03-28 08:03:13,,0 days 02:58:23,2024-03-28 11:01:36,,10703,2871
2587,261737332,206376813,2024-03-28 08:03:13,,0 days 02:28:43,2024-03-28 10:31:56,,8923,2587
1323,232716009,288615526,2024-03-28 08:03:13,,0 days 02:50:36,2024-03-28 10:53:49,,10236,1323
1003,232716424,272779033,2024-03-28 08:03:13,,0 days 01:37:03,2024-03-28 09:40:16,,5823,1003
3538,2397235538,1715924035,2024-03-28 08:03:13,,0 days 03:05:43,2024-03-28 11:08:56,,11143,3538
845,32067567,1417650517,2024-03-28 08:03:13,,0 days 03:17:58,2024-03-28 11:21:11,,11878,845
517,880233018,2468665585,2024-03-28 08:03:14,,0 days 01:27:25,2024-03-28 09:30:39,,5245,517
2874,2397235538,322846990,2024-03-28 08:03:14,,0 days 02:16:35,2024-03-28 10:19:49,,8195,2874
788,933716693,10784312275,2024-03-28 08:03:15,,0 days 03:04:47,2024-03-28 11:08:02,,11087,788
2495,1710281170,290915619,2024-03-28 08:03:15,,0 days 02:52:04,2024-03-28 10:55:19,,10324,2495
2492,2397235538,277241326,2024-03-28 08:03:16,,0 days 02:01:36,2024-03-28 10:04:52,,7296,2492
2056,232716009,488327290,2024-03-28 08:03:16,,0 days 02:45:55,2024-03-28 10:49:11,,9955,2056
384,232714779,278194684,2024-03-28 08:03:16,,0 days 02:18:48,2024-03-28 10:22:04,,8328,384
799,4177942535,278194692,2024-03-28 08:03:16,,0 days 02:46:28,2024-03-28 10:49:44,,9988,799
1020,933716690,3885154971,2024-03-28 08:03:16,,0 days 02:32:08,2024-03-28 10:35:24,,9128,1020
3321,1710281170,355585092,2024-03-28 08:03:16,,0 days 03:12:59,2024-03-28 11:16:15,,11579,3321
1796,264718166,3643472785,2024-03-28 08:03:17,,0 days 02:46:48,2024-03-28 10:50:05,,10008,1796
2593,2397334313,32122170,2024-03-28 08:03:17,,0 days 02:24:22,2024-03-28 10:27:39,,8662,2593
1583,2486206084,529094851,2024-03-28 08:03:17,,0 days 04:00:11,2024-03-28 12:03:28,,14411,1583
1051,1710281170,3723589970,2024-03-28 08:03:18,,0 days 02:07:57,2024-03-28 10:11:15,,7677,1051
2519,232716009,280888490,2024-03-28 08:03:18,,0 days 02:24:15,2024-03-28 10:27:33,,8655,2519
488,933710557,269325540,2024-03-28 08:03:19,,0 days 02:13:59,2024-03-28 10:17:18,,8039,488
768,51975594,32122170,2024-03-28 08:03:20,,0 days 02:15:30,2024-03-28 10:18:50,,8130,768
3858,261737332,278192364,2024-03-28 08:03:21,,0 days 02:10:34,2024-03-28 10:13:55,,7834,3858
3889,2486206084,317047757,2024-03-28 08:03:21,,0 days 02:38:52,2024-03-28 10:42:13,,9532,3889
1242,264718170,1668978565,2024-03-28 08:03:21,,0 days 02:24:21,2024-03-28 10:27:42,,8661,1242
2219,264718159,378365965,2024-03-28 08:03:22,,0 days 01:57:43,2024-03-28 10:01:05,,7063,2219
200,2958861370,288147300,2024-03-28 08:03:22,,0 days 02:41:50,2024-03-28 10:45:12,,9710,200
3920,264718159,1747228804,2024-03-28 08:03:23,,0 days 02:26:58,2024-03-28 10:30:21,,8818,3920
3241,261737332,278196750,2024-03-28 08:03:23,,0 days 02:25:38,2024-03-28 10:29:01,,8738,3241
1166,933716693,470209431,2024-03-28 08:03:23,,0 days 02:24:58,2024-03-28 10:28:21,,8698,1166
1116,2397334313,331857721,2024-03-28 08:03:23,,0 days 01:39:03,2024-03-28 09:42:26,,5943,1116
3140,274514735,5219326000,2024-03-28 08:03:23,,0 days 01:42:58,2024-03-28 09:46:21,,6178,3140
77,1710281170,206373023,2024-03-28 08:03:23,,0 days 02:11:19,2024-03-28 10:14:42,,7879,77
470,2486206084,4454780762,2024-03-28 08:03:24,,0 days 02:28:49,2024-03-28 10:32:13,,8929,470
2233,933717560,2959379886,2024-03-28 08:03:24,,0 days 02:27:08,2024-03-28 10:30:32,,8828,2233
3800,1710281170,470209431,2024-03-28 08:03:25,,0 days 02:10:43,2024-03-28 10:14:08,,7843,3800
223,2397334313,10965313036,2024-03-28 08:03:25,,0 days 03:25:22,2024-03-28 11:28:47,,12322,223
2569,2397235539,1747228802,2024-03-28 08:03:25,,0 days 02:20:51,2024-03-28 10:24:16,,8451,2569
135,1710281170,272482362,2024-03-28 08:03:26,,0 days 02:20:48,2024-03-28 10:24:14,,8448,135
2948,4177942535,207425156,2024-03-28 08:03:26,,0 days 01:55:26,2024-03-28 09:58:52,,6926,2948
2566,2397235539,4520485708,2024-03-28 08:03:26,,0 days 02:37:15,2024-03-28 10:40:41,,9435,2566
3661,1710281870,266684914,2024-03-28 08:03:26,,0 days 01:48:54,2024-03-28 09:52:20,,6534,3661
1611,32067567,207476221,2024-03-28 08:03:26,,0 days 02:41:50,2024-03-28 10:45:16,,9710,1611
216,2958861357,4395417239,2024-03-28 08:03:27,,0 days 01:30:09,2024-03-28 09:33:36,,5409,216
33,933716690,251688941,2024-03-28 08:03:27,,0 days 01:58:42,2024-03-28 10:02:09,,7122,33
3118,4177942535,207476192,2024-03-28 08:03:27,,0 days 02:43:58,2024-03-28 10:47:25,,9838,3118
831,2397334313,288496633,2024-03-28 08:03:27,,0 days 02:19:28,2024-03-28 10:22:55,,8368,831
2823,10899324851,932454896,2024-03-28 08:03:28,,0 days 02:28:46,2024-03-28 10:32:14,,8926,2823
2923,933717560,261675306,2024-03-28 08:03:30,,0 days 01:41:03,2024-03-28 09:44:33,,6063,2923
2285,261737332,2065550548,2024-03-28 08:03:30,,0 days 02:35:51,2024-03-28 10:39:21,,9351,2285
3542,232714779,278189880,2024-03-28 08:03:32,,0 days 01:53:36,2024-03-28 09:57:08,,6816,3542
2349,274514735,933274018,2024-03-28 08:03:32,,0 days 02:11:18,2024-03-28 10:14:50,,7878,2349
937,2486206084,903124382,2024-03-28 08:03:34,,0 days 02:29:40,2024-03-28 10:33:14,,8980,937
2077,933716690,30372096,2024-03-28 08:03:35,,0 days 02:08:32,2024-03-28 10:12:07,,7712,2077
1774,3830945445,1747228802,2024-03-28 08:03:36,,0 days 02:33:24,2024-03-28 10:37:00,,9204,1774
3731,51975594,243362238,2024-03-28 08:03:37,,0 days 02:23:30,2024-03-28 10:27:07,,8610,3731
1125,261737332,355571727,2024-03-28 08:03:38,,0 days 02:43:59,2024-03-28 10:47:37,,9839,1125
